"","rf"
"index_57902",315.219275477701
"index_57903",3628.41897925421
"index_57904",7687.43713063181
"index_57905",372.830202174384
"index_57906",336.330500756103
"index_57907",39.6108177758617
"index_57908",8517.89722168237
"index_57909",9922.88877366068
"index_57910",648.531357829742
"index_57911",3674.56122247043
"index_57912",431.864835863736
"index_57913",540.596044937162
"index_57914",486.539360847187
"index_57915",315.219275477701
"index_57916",307.121766669835
"index_57917",265.880623649714
"index_57918",361.083604079974
"index_57919",431.864835863736
"index_57920",540.596044937162
"index_57921",465.046116114086
"index_57922",482.239536972439
"index_57923",361.083604079974
"index_57924",4155.25586317908
"index_57925",538.04753063487
"index_57926",675.91967037966
"index_57927",486.539360847187
"index_57928",825.676755628908
"index_57929",675.91967037966
"index_57930",4486.77557789026
"index_57931",675.91967037966
"index_57932",4056.99151418639
"index_57933",10142.103520233
"index_57934",5882.86999886485
"index_57935",825.676755628908
"index_57936",372.830202174384
"index_57937",343.778355882837
"index_57938",714.4419509101
"index_57939",3674.56122247043
"index_57940",447.975900494347
"index_57941",395.781639973771
"index_57942",361.083604079974
"index_57943",5996.21303705569
"index_57944",361.083604079974
"index_57945",462.299951580935
"index_57946",265.880623649714
"index_57947",540.596044937162
"index_57948",447.975900494347
"index_57949",307.121766669835
"index_57950",4218.13952314829
"index_57951",4233.08052913845
"index_57952",431.18766498472
"index_57953",4233.08052913845
"index_57954",825.676755628908
"index_57955",447.975900494347
"index_57956",653.322432937004
"index_57957",581.905185520108
"index_57958",315.219275477701
"index_57959",6512.98257960595
"index_57960",4141.19466446578
"index_57961",714.4419509101
"index_57962",265.880623649714
"index_57963",307.121766669835
"index_57964",361.083604079974
"index_57965",4218.13952314829
"index_57966",431.18766498472
"index_57967",5882.86999886485
"index_57968",376.16426033723
"index_57969",462.299951580935
"index_57970",11541.3413557911
"index_57971",675.91967037966
"index_57972",265.880623649714
"index_57973",264.526382817778
"index_57974",482.239536972439
"index_57975",422.070370154435
"index_57976",326.894857779639
"index_57977",422.070370154435
"index_57978",307.121766669835
"index_57979",5574.50570042469
"index_57980",675.91967037966
"index_57981",8365.81407447071
"index_57982",825.676755628908
"index_57983",361.083604079974
"index_57984",141.372078834142
"index_57985",4060.64745637796
"index_57986",331.201090814586
"index_57987",482.239536972439
"index_57988",714.679522581347
"index_57989",540.596044937162
"index_57990",10283.2828013493
"index_57991",566.322881802962
"index_57992",4716.63712474485
"index_57993",265.880623649714
"index_57994",10142.103520233
"index_57995",540.596044937162
"index_57996",486.539360847187
"index_57997",648.531357829742
"index_57998",465.046116114086
"index_57999",447.975900494347
"index_58000",5882.86999886485
"index_58001",714.4419509101
"index_58002",1009.07880441674
"index_58003",8941.81857624881
"index_58004",431.864835863736
"index_58005",361.083604079974
"index_58006",4539.82366232357
"index_58007",462.299951580935
"index_58008",326.894857779639
"index_58009",372.830202174384
"index_58010",431.18766498472
"index_58011",540.596044937162
"index_58012",10443.2291640476
"index_58013",538.04753063487
"index_58014",307.121766669835
"index_58015",675.91967037966
"index_58016",265.880623649714
"index_58017",714.4419509101
"index_58018",315.219275477701
"index_58019",2990.52781895164
"index_58020",336.330500756103
"index_58021",8157.60452469016
"index_58022",4218.13952314829
"index_58023",315.219275477701
"index_58024",336.330500756103
"index_58025",4771.75548153267
"index_58026",395.781639973771
"index_58027",431.18766498472
"index_58028",462.299951580935
"index_58029",361.083604079974
"index_58030",714.4419509101
"index_58031",932.883512459678
"index_58032",265.880623649714
"index_58033",331.201090814586
"index_58034",9922.88877366068
"index_58035",3628.41897925421
"index_58036",372.830202174384
"index_58037",540.596044937162
"index_58038",39.6108177758617
"index_58039",528.377263797075
"index_58040",486.539360847187
"index_58041",486.539360847187
"index_58042",5996.21303705569
"index_58043",307.121766669835
"index_58044",8157.60452469016
"index_58045",482.239536972439
"index_58046",264.526382817778
"index_58047",8333.2115465582
"index_58048",8157.60452469016
"index_58049",39.6108177758617
"index_58050",5247.95454082969
"index_58051",372.830202174384
"index_58052",326.894857779639
"index_58053",714.4419509101
"index_58054",265.880623649714
"index_58055",648.531357829742
"index_58056",8365.81407447071
"index_58057",3543.83803977654
"index_58058",648.531357829742
"index_58059",516.045428544628
"index_58060",39.6108177758617
"index_58061",583.751534495974
"index_58062",626.088589154231
"index_58063",3887.88254416815
"index_58064",256.001835315424
"index_58065",145.602919871726
"index_58066",714.4419509101
"index_58067",307.121766669835
"index_58068",576.090598603173
"index_58069",3543.83803977654
"index_58070",431.18766498472
"index_58071",3674.56122247043
"index_58072",585.691160734889
"index_58073",5574.50570042469
"index_58074",145.602919871726
"index_58075",4155.25586317908
"index_58076",482.239536972439
"index_58077",4691.72063990424
"index_58078",5574.50570042469
"index_58079",5952.34143487941
"index_58080",336.330500756103
"index_58081",265.880623649714
"index_58082",8365.81407447071
"index_58083",714.4419509101
"index_58084",486.539360847187
"index_58085",372.830202174384
"index_58086",331.201090814586
"index_58087",336.330500756103
"index_58088",714.4419509101
"index_58089",395.781639973771
"index_58090",3832.48417431998
"index_58091",5574.50570042469
"index_58092",566.322881802962
"index_58093",1009.07880441674
"index_58094",763.878087910779
"index_58095",39.6108177758617
"index_58096",4340.61075986583
"index_58097",4993.75013808302
"index_58098",10283.2828013493
"index_58099",447.975900494347
"index_58100",626.088589154231
"index_58101",61.449966147659
"index_58102",714.679522581347
"index_58103",145.602919871726
"index_58104",583.751534495974
"index_58105",763.878087910779
"index_58106",9922.88877366068
"index_58107",376.16426033723
"index_58108",636.796351994021
"index_58109",331.201090814586
"index_58110",361.083604079974
"index_58111",836.998589269401
"index_58112",307.121766669835
"index_58113",431.18766498472
"index_58114",307.121766669835
"index_58115",376.16426033723
"index_58116",431.864835863736
"index_58117",5247.95454082969
"index_58118",4080.86816776693
"index_58119",1003.77058656997
"index_58120",714.679522581347
"index_58121",326.894857779639
"index_58122",576.090598603173
"index_58123",8569.57781968516
"index_58124",714.4419509101
"index_58125",648.531357829742
"index_58126",5574.50570042469
"index_58127",3543.83803977654
"index_58128",462.299951580935
"index_58129",482.239536972439
"index_58130",315.219275477701
"index_58131",585.691160734889
"index_58132",714.4419509101
"index_58133",4060.64745637796
"index_58134",315.219275477701
"index_58135",4218.13952314829
"index_58136",265.880623649714
"index_58137",4141.19466446578
"index_58138",4218.13952314829
"index_58139",265.880623649714
"index_58140",968.226989767825
"index_58141",145.602919871726
"index_58142",576.090598603173
"index_58143",141.372078834142
"index_58144",4056.99151418639
"index_58145",336.330500756103
"index_58146",326.894857779639
"index_58147",465.046116114086
"index_58148",636.796351994021
"index_58149",3777.30829935239
"index_58150",361.083604079974
"index_58151",361.083604079974
"index_58152",146.166647559676
"index_58153",447.975900494347
"index_58154",331.201090814586
"index_58155",331.201090814586
"index_58156",4233.08052913845
"index_58157",276.740579672966
"index_58158",486.539360847187
"index_58159",486.539360847187
"index_58160",8333.2115465582
"index_58161",96.7788005491122
"index_58162",576.090598603173
"index_58163",538.04753063487
"index_58164",4843.80610204553
"index_58165",315.219275477701
"index_58166",307.121766669835
"index_58167",7810.75618840542
"index_58168",714.4419509101
"index_58169",763.878087910779
"index_58170",4218.13952314829
"index_58171",336.330500756103
"index_58172",395.781639973771
"index_58173",4340.61075986583
"index_58174",4771.75548153267
"index_58175",648.531357829742
"index_58176",4141.19466446578
"index_58177",3628.41897925421
"index_58178",376.16426033723
"index_58179",5996.21303705569
"index_58180",714.679522581347
"index_58181",264.526382817778
"index_58182",331.201090814586
"index_58183",264.526382817778
"index_58184",7638.61896460264
"index_58185",372.830202174384
"index_58186",626.088589154231
"index_58187",4056.99151418639
"index_58188",3843.31340490898
"index_58189",331.201090814586
"index_58190",331.201090814586
"index_58191",675.91967037966
"index_58192",4771.75548153267
"index_58193",714.679522581347
"index_58194",3628.41897925421
"index_58195",540.596044937162
"index_58196",361.083604079974
"index_58197",307.121766669835
"index_58198",265.880623649714
"index_58199",9318.01502606418
"index_58200",336.330500756103
"index_58201",648.531357829742
"index_58202",4218.13952314829
"index_58203",9878.54798398842
"index_58204",482.239536972439
"index_58205",8157.60452469016
"index_58206",714.4419509101
"index_58207",361.083604079974
"index_58208",626.088589154231
"index_58209",714.4419509101
"index_58210",8569.57781968516
"index_58211",3843.31340490898
"index_58212",336.330500756103
"index_58213",395.781639973771
"index_58214",326.894857779639
"index_58215",482.239536972439
"index_58216",540.596044937162
"index_58217",4141.19466446578
"index_58218",39.6108177758617
"index_58219",265.880623649714
"index_58220",4141.19466446578
"index_58221",714.679522581347
"index_58222",4993.75013808302
"index_58223",576.090598603173
"index_58224",447.975900494347
"index_58225",626.088589154231
"index_58226",3543.83803977654
"index_58227",39.6108177758617
"index_58228",714.4419509101
"index_58229",265.880623649714
"index_58230",336.330500756103
"index_58231",4843.80610204553
"index_58232",540.596044937162
"index_58233",583.751534495974
"index_58234",7032.40557385001
"index_58235",540.596044937162
"index_58236",331.201090814586
"index_58237",538.04753063487
"index_58238",675.91967037966
"index_58239",4080.86816776693
"index_58240",361.083604079974
"index_58241",516.045428544628
"index_58242",326.894857779639
"index_58243",763.878087910779
"index_58244",336.330500756103
"index_58245",264.526382817778
"index_58246",307.121766669835
"index_58247",8941.81857624881
"index_58248",326.894857779639
"index_58249",61.449966147659
"index_58250",315.219275477701
"index_58251",4233.08052913845
"index_58252",462.299951580935
"index_58253",96.7788005491122
"index_58254",583.751534495974
"index_58255",538.04753063487
"index_58256",7638.61896460264
"index_58257",3543.83803977654
"index_58258",486.539360847187
"index_58259",264.526382817778
"index_58260",486.539360847187
"index_58261",431.864835863736
"index_58262",576.090598603173
"index_58263",343.778355882837
"index_58264",675.91967037966
"index_58265",714.679522581347
"index_58266",7638.61896460264
"index_58267",326.894857779639
"index_58268",4121.08183417452
"index_58269",3887.88254416815
"index_58270",648.531357829742
"index_58271",540.596044937162
"index_58272",605.765701023438
"index_58273",648.531357829742
"index_58274",714.679522581347
"index_58275",4771.75548153267
"index_58276",1003.77058656997
"index_58277",4539.82366232357
"index_58278",422.070370154435
"index_58279",3843.31340490898
"index_58280",538.04753063487
"index_58281",336.330500756103
"index_58282",626.088589154231
"index_58283",447.975900494347
"index_58284",307.121766669835
"index_58285",431.864835863736
"index_58286",636.796351994021
"index_58287",4691.72063990424
"index_58288",315.219275477701
"index_58289",431.18766498472
"index_58290",326.894857779639
"index_58291",7528.70066911093
"index_58292",422.070370154435
"index_58293",8941.81857624881
"index_58294",714.679522581347
"index_58295",585.691160734889
"index_58296",96.7788005491122
"index_58297",3628.41897925421
"index_58298",4771.75548153267
"index_58299",4539.82366232357
"index_58300",315.219275477701
"index_58301",648.531357829742
"index_58302",372.830202174384
"index_58303",336.330500756103
"index_58304",265.880623649714
"index_58305",4141.19466446578
"index_58306",601.726726265145
"index_58307",462.299951580935
"index_58308",9922.88877366068
"index_58309",714.4419509101
"index_58310",331.201090814586
"index_58311",326.894857779639
"index_58312",636.796351994021
"index_58313",9318.01502606418
"index_58314",486.539360847187
"index_58315",4771.75548153267
"index_58316",576.090598603173
"index_58317",4539.82366232357
"index_58318",431.18766498472
"index_58319",648.531357829742
"index_58320",3628.41897925421
"index_58321",145.602919871726
"index_58322",5652.53732172634
"index_58323",395.781639973771
"index_58324",10443.2291640476
"index_58325",4141.19466446578
"index_58326",462.299951580935
"index_58327",1003.77058656997
"index_58328",4771.75548153267
"index_58329",540.596044937162
"index_58330",3887.88254416815
"index_58331",5996.21303705569
"index_58332",4218.13952314829
"index_58333",422.070370154435
"index_58334",714.4419509101
"index_58335",336.330500756103
"index_58336",265.880623649714
"index_58337",5996.21303705569
"index_58338",315.219275477701
"index_58339",326.894857779639
"index_58340",331.201090814586
"index_58341",146.166647559676
"index_58342",307.121766669835
"index_58343",145.602919871726
"index_58344",462.299951580935
"index_58345",3777.30829935239
"index_58346",431.864835863736
"index_58347",372.830202174384
"index_58348",431.864835863736
"index_58349",486.539360847187
"index_58350",540.596044937162
"index_58351",264.526382817778
"index_58352",5952.34143487941
"index_58353",431.18766498472
"index_58354",6512.98257960595
"index_58355",601.726726265145
"index_58356",6568.58983559925
"index_58357",431.864835863736
"index_58358",326.894857779639
"index_58359",3832.48417431998
"index_58360",361.083604079974
"index_58361",145.602919871726
"index_58362",4771.75548153267
"index_58363",431.18766498472
"index_58364",422.070370154435
"index_58365",932.883512459678
"index_58366",4771.75548153267
"index_58367",583.751534495974
"index_58368",766.88264985577
"index_58369",626.088589154231
"index_58370",336.330500756103
"index_58371",447.975900494347
"index_58372",482.239536972439
"index_58373",486.539360847187
"index_58374",462.299951580935
"index_58375",5247.95454082969
"index_58376",3628.41897925421
"index_58377",636.796351994021
"index_58378",630.163506548589
"index_58379",714.4419509101
"index_58380",336.330500756103
"index_58381",953.802401219198
"index_58382",7687.43713063181
"index_58383",540.596044937162
"index_58384",361.083604079974
"index_58385",462.299951580935
"index_58386",766.88264985577
"index_58387",540.596044937162
"index_58388",307.121766669835
"index_58389",326.894857779639
"index_58390",331.201090814586
"index_58391",636.796351994021
"index_58392",447.975900494347
"index_58393",648.531357829742
"index_58394",648.531357829742
"index_58395",264.526382817778
"index_58396",486.539360847187
"index_58397",714.679522581347
"index_58398",422.070370154435
"index_58399",7032.40557385001
"index_58400",4218.13952314829
"index_58401",447.975900494347
"index_58402",315.219275477701
"index_58403",714.679522581347
"index_58404",4486.77557789026
"index_58405",626.088589154231
"index_58406",538.04753063487
"index_58407",9942.94841183259
"index_58408",422.070370154435
"index_58409",605.765701023438
"index_58410",4060.64745637796
"index_58411",336.330500756103
"index_58412",648.531357829742
"index_58413",462.299951580935
"index_58414",4069.24064276758
"index_58415",431.18766498472
"index_58416",6512.98257960595
"index_58417",5882.86999886485
"index_58418",953.802401219198
"index_58419",462.299951580935
"index_58420",326.894857779639
"index_58421",264.526382817778
"index_58422",540.596044937162
"index_58423",566.322881802962
"index_58424",486.539360847187
"index_58425",447.975900494347
"index_58426",336.330500756103
"index_58427",4233.08052913845
"index_58428",431.864835863736
"index_58429",486.539360847187
"index_58430",10079.1066067564
"index_58431",331.201090814586
"index_58432",307.121766669835
"index_58433",326.894857779639
"index_58434",581.905185520108
"index_58435",431.864835863736
"index_58436",486.539360847187
"index_58437",3777.30829935239
"index_58438",422.070370154435
"index_58439",6568.58983559925
"index_58440",4340.61075986583
"index_58441",3843.31340490898
"index_58442",3628.41897925421
"index_58443",462.299951580935
"index_58444",4141.19466446578
"index_58445",4771.75548153267
"index_58446",825.676755628908
"index_58447",331.201090814586
"index_58448",4155.25586317908
"index_58449",422.070370154435
"index_58450",395.781639973771
"index_58451",372.830202174384
"index_58452",8157.60452469016
"index_58453",528.377263797075
"index_58454",486.539360847187
"index_58455",431.864835863736
"index_58456",265.880623649714
"index_58457",12017.154188114
"index_58458",9318.01502606418
"index_58459",331.201090814586
"index_58460",265.880623649714
"index_58461",714.679522581347
"index_58462",9922.88877366068
"index_58463",264.526382817778
"index_58464",447.975900494347
"index_58465",9804.1627813799
"index_58466",307.121766669835
"index_58467",5247.95454082969
"index_58468",585.691160734889
"index_58469",7687.43713063181
"index_58470",372.830202174384
"index_58471",4691.72063990424
"index_58472",486.539360847187
"index_58473",583.751534495974
"index_58474",4121.08183417452
"index_58475",10310.6633419173
"index_58476",331.201090814586
"index_58477",540.596044937162
"index_58478",264.526382817778
"index_58479",516.045428544628
"index_58480",482.239536972439
"index_58481",4060.64745637796
"index_58482",431.864835863736
"index_58483",336.330500756103
"index_58484",5574.50570042469
"index_58485",4121.08183417452
"index_58486",932.883512459678
"index_58487",675.91967037966
"index_58488",465.046116114086
"index_58489",714.679522581347
"index_58490",315.219275477701
"index_58491",648.531357829742
"index_58492",256.001835315424
"index_58493",307.121766669835
"index_58494",264.526382817778
"index_58495",465.046116114086
"index_58496",825.676755628908
"index_58497",372.830202174384
"index_58498",540.596044937162
"index_58499",307.121766669835
"index_58500",4218.13952314829
"index_58501",336.330500756103
"index_58502",462.299951580935
"index_58503",12017.154188114
"index_58504",714.679522581347
"index_58505",264.526382817778
"index_58506",331.201090814586
"index_58507",4080.86816776693
"index_58508",331.201090814586
"index_58509",9922.88877366068
"index_58510",431.18766498472
"index_58511",482.239536972439
"index_58512",4539.82366232357
"index_58513",315.219275477701
"index_58514",4218.13952314829
"index_58515",307.121766669835
"index_58516",431.18766498472
"index_58517",538.04753063487
"index_58518",675.91967037966
"index_58519",315.219275477701
"index_58520",315.219275477701
"index_58521",486.539360847187
"index_58522",585.691160734889
"index_58523",8941.81857624881
"index_58524",336.330500756103
"index_58525",145.602919871726
"index_58526",4121.08183417452
"index_58527",361.083604079974
"index_58528",482.239536972439
"index_58529",482.239536972439
"index_58530",331.201090814586
"index_58531",326.894857779639
"index_58532",4233.08052913845
"index_58533",9942.94841183259
"index_58534",540.596044937162
"index_58535",462.299951580935
"index_58536",540.596044937162
"index_58537",372.830202174384
"index_58538",540.596044937162
"index_58539",9318.01502606418
"index_58540",4141.19466446578
"index_58541",3887.88254416815
"index_58542",5574.50570042469
"index_58543",372.830202174384
"index_58544",465.046116114086
"index_58545",264.526382817778
"index_58546",4141.19466446578
"index_58547",919.087507902382
"index_58548",1003.77058656997
"index_58549",5247.95454082969
"index_58550",265.880623649714
"index_58551",372.830202174384
"index_58552",538.04753063487
"index_58553",4771.75548153267
"index_58554",462.299951580935
"index_58555",331.201090814586
"index_58556",4155.25586317908
"index_58557",10720.9334184726
"index_58558",482.239536972439
"index_58559",336.330500756103
"index_58560",462.299951580935
"index_58561",96.7788005491122
"index_58562",585.691160734889
"index_58563",601.726726265145
"index_58564",6568.58983559925
"index_58565",3832.48417431998
"index_58566",540.596044937162
"index_58567",714.4419509101
"index_58568",336.330500756103
"index_58569",675.91967037966
"index_58570",96.7788005491122
"index_58571",431.864835863736
"index_58572",4233.08052913845
"index_58573",4069.24064276758
"index_58574",265.880623649714
"index_58575",331.201090814586
"index_58576",307.121766669835
"index_58577",8157.60452469016
"index_58578",431.864835863736
"index_58579",540.596044937162
"index_58580",462.299951580935
"index_58581",276.740579672966
"index_58582",486.539360847187
"index_58583",145.602919871726
"index_58584",141.372078834142
"index_58585",4069.24064276758
"index_58586",4069.24064276758
"index_58587",8365.81407447071
"index_58588",482.239536972439
"index_58589",1173.86803867891
"index_58590",528.377263797075
"index_58591",145.602919871726
"index_58592",3887.88254416815
"index_58593",538.04753063487
"index_58594",431.864835863736
"index_58595",4771.75548153267
"index_58596",372.830202174384
"index_58597",583.751534495974
"index_58598",4069.24064276758
"index_58599",5574.50570042469
"index_58600",4056.99151418639
"index_58601",3777.30829935239
"index_58602",486.539360847187
"index_58603",326.894857779639
"index_58604",714.679522581347
"index_58605",486.539360847187
"index_58606",636.796351994021
"index_58607",576.090598603173
"index_58608",331.201090814586
"index_58609",12017.154188114
"index_58610",538.04753063487
"index_58611",675.91967037966
"index_58612",462.299951580935
"index_58613",763.878087910779
"index_58614",145.602919871726
"index_58615",8157.60452469016
"index_58616",307.121766669835
"index_58617",331.201090814586
"index_58618",626.088589154231
"index_58619",4069.24064276758
"index_58620",4155.25586317908
"index_58621",395.781639973771
"index_58622",714.679522581347
"index_58623",462.299951580935
"index_58624",540.596044937162
"index_58625",431.864835863736
"index_58626",675.91967037966
"index_58627",12017.154188114
"index_58628",395.781639973771
"index_58629",1003.77058656997
"index_58630",5996.21303705569
"index_58631",7687.43713063181
"index_58632",1003.77058656997
"index_58633",431.18766498472
"index_58634",376.16426033723
"index_58635",5652.53732172634
"index_58636",9878.54798398842
"index_58637",486.539360847187
"index_58638",372.830202174384
"index_58639",315.219275477701
"index_58640",4691.72063990424
"index_58641",376.16426033723
"index_58642",395.781639973771
"index_58643",8333.2115465582
"index_58644",326.894857779639
"index_58645",4233.08052913845
"index_58646",4121.08183417452
"index_58647",431.864835863736
"index_58648",486.539360847187
"index_58649",4691.72063990424
"index_58650",648.531357829742
"index_58651",361.083604079974
"index_58652",626.088589154231
"index_58653",422.070370154435
"index_58654",7528.70066911093
"index_58655",10443.2291640476
"index_58656",585.691160734889
"index_58657",276.740579672966
"index_58658",431.864835863736
"index_58659",315.219275477701
"index_58660",8157.60452469016
"index_58661",361.083604079974
"index_58662",256.001835315424
"index_58663",395.781639973771
"index_58664",4080.86816776693
"index_58665",431.18766498472
"index_58666",326.894857779639
"index_58667",431.18766498472
"index_58668",11541.3413557911
"index_58669",265.880623649714
"index_58670",714.679522581347
"index_58671",462.299951580935
"index_58672",39.6108177758617
"index_58673",141.372078834142
"index_58674",372.830202174384
"index_58675",763.878087910779
"index_58676",605.765701023438
"index_58677",307.121766669835
"index_58678",5996.21303705569
"index_58679",264.526382817778
"index_58680",336.330500756103
"index_58681",10443.2291640476
"index_58682",326.894857779639
"index_58683",648.531357829742
"index_58684",264.526382817778
"index_58685",566.322881802962
"index_58686",336.330500756103
"index_58687",4771.75548153267
"index_58688",5247.95454082969
"index_58689",141.372078834142
"index_58690",431.864835863736
"index_58691",8157.60452469016
"index_58692",141.372078834142
"index_58693",626.088589154231
"index_58694",431.864835863736
"index_58695",636.796351994021
"index_58696",714.679522581347
"index_58697",4121.08183417452
"index_58698",315.219275477701
"index_58699",264.526382817778
"index_58700",431.864835863736
"index_58701",3543.83803977654
"index_58702",447.975900494347
"index_58703",361.083604079974
"index_58704",538.04753063487
"index_58705",307.121766669835
"index_58706",395.781639973771
"index_58707",3777.30829935239
"index_58708",4771.75548153267
"index_58709",4771.75548153267
"index_58710",4121.08183417452
"index_58711",465.046116114086
"index_58712",675.91967037966
"index_58713",4691.72063990424
"index_58714",315.219275477701
"index_58715",566.322881802962
"index_58716",626.088589154231
"index_58717",336.330500756103
"index_58718",422.070370154435
"index_58719",653.322432937004
"index_58720",395.781639973771
"index_58721",576.090598603173
"index_58722",5574.50570042469
"index_58723",145.602919871726
"index_58724",482.239536972439
"index_58725",5652.53732172634
"index_58726",675.91967037966
"index_58727",447.975900494347
"index_58728",8157.60452469016
"index_58729",2990.52781895164
"index_58730",141.372078834142
"index_58731",447.975900494347
"index_58732",648.531357829742
"index_58733",576.090598603173
"index_58734",3843.31340490898
"index_58735",540.596044937162
"index_58736",675.91967037966
"index_58737",307.121766669835
"index_58738",675.91967037966
"index_58739",331.201090814586
"index_58740",4069.24064276758
"index_58741",3832.48417431998
"index_58742",61.449966147659
"index_58743",11541.3413557911
"index_58744",576.090598603173
"index_58745",528.377263797075
"index_58746",264.526382817778
"index_58747",431.18766498472
"index_58748",431.864835863736
"index_58749",372.830202174384
"index_58750",538.04753063487
"index_58751",4539.82366232357
"index_58752",9842.44915227304
"index_58753",462.299951580935
"index_58754",714.4419509101
"index_58755",763.878087910779
"index_58756",264.526382817778
"index_58757",4069.24064276758
"index_58758",4056.99151418639
"index_58759",3843.31340490898
"index_58760",145.602919871726
"index_58761",10310.6633419173
"index_58762",7638.61896460264
"index_58763",343.778355882837
"index_58764",276.740579672966
"index_58765",3757.28531559043
"index_58766",3843.31340490898
"index_58767",4233.08052913845
"index_58768",585.691160734889
"index_58769",331.201090814586
"index_58770",1003.77058656997
"index_58771",4716.63712474485
"index_58772",482.239536972439
"index_58773",5574.50570042469
"index_58774",7687.43713063181
"index_58775",9318.01502606418
"index_58776",9922.88877366068
"index_58777",4069.24064276758
"index_58778",10079.1066067564
"index_58779",331.201090814586
"index_58780",581.905185520108
"index_58781",465.046116114086
"index_58782",9842.44915227304
"index_58783",4539.82366232357
"index_58784",372.830202174384
"index_58785",648.531357829742
"index_58786",4539.82366232357
"index_58787",4056.99151418639
"index_58788",372.830202174384
"index_58789",462.299951580935
"index_58790",486.539360847187
"index_58791",276.740579672966
"index_58792",714.4419509101
"index_58793",636.796351994021
"index_58794",4539.82366232357
"index_58795",4771.75548153267
"index_58796",265.880623649714
"index_58797",307.121766669835
"index_58798",336.330500756103
"index_58799",763.878087910779
"index_58800",4691.72063990424
"index_58801",648.531357829742
"index_58802",540.596044937162
"index_58803",265.880623649714
"index_58804",372.830202174384
"index_58805",361.083604079974
"index_58806",307.121766669835
"index_58807",96.7788005491122
"index_58808",9922.88877366068
"index_58809",585.691160734889
"index_58810",486.539360847187
"index_58811",825.676755628908
"index_58812",422.070370154435
"index_58813",486.539360847187
"index_58814",264.526382817778
"index_58815",714.4419509101
"index_58816",648.531357829742
"index_58817",395.781639973771
"index_58818",636.796351994021
"index_58819",331.201090814586
"index_58820",326.894857779639
"index_58821",4486.77557789026
"index_58822",636.796351994021
"index_58823",5882.86999886485
"index_58824",763.878087910779
"index_58825",264.526382817778
"index_58826",5574.50570042469
"index_58827",766.88264985577
"index_58828",538.04753063487
"index_58829",11541.3413557911
"index_58830",576.090598603173
"index_58831",10443.2291640476
"index_58832",2990.52781895164
"index_58833",4060.64745637796
"index_58834",431.864835863736
"index_58835",372.830202174384
"index_58836",4771.75548153267
"index_58837",3628.41897925421
"index_58838",9922.88877366068
"index_58839",4080.86816776693
"index_58840",3628.41897925421
"index_58841",3543.83803977654
"index_58842",395.781639973771
"index_58843",361.083604079974
"index_58844",5882.86999886485
"index_58845",714.679522581347
"index_58846",540.596044937162
"index_58847",825.676755628908
"index_58848",264.526382817778
"index_58849",585.691160734889
"index_58850",538.04753063487
"index_58851",540.596044937162
"index_58852",315.219275477701
"index_58853",372.830202174384
"index_58854",61.449966147659
"index_58855",4771.75548153267
"index_58856",264.526382817778
"index_58857",4060.64745637796
"index_58858",626.088589154231
"index_58859",447.975900494347
"index_58860",482.239536972439
"index_58861",307.121766669835
"index_58862",146.166647559676
"index_58863",636.796351994021
"index_58864",447.975900494347
"index_58865",336.330500756103
"index_58866",538.04753063487
"index_58867",141.372078834142
"index_58868",1173.86803867891
"index_58869",264.526382817778
"index_58870",376.16426033723
"index_58871",431.864835863736
"index_58872",11541.3413557911
"index_58873",307.121766669835
"index_58874",3777.30829935239
"index_58875",462.299951580935
"index_58876",4080.86816776693
"index_58877",361.083604079974
"index_58878",968.226989767825
"index_58879",763.878087910779
"index_58880",431.18766498472
"index_58881",3887.88254416815
"index_58882",447.975900494347
"index_58883",714.4419509101
"index_58884",7810.75618840542
"index_58885",11541.3413557911
"index_58886",482.239536972439
"index_58887",714.4419509101
"index_58888",462.299951580935
"index_58889",372.830202174384
"index_58890",462.299951580935
"index_58891",583.751534495974
"index_58892",372.830202174384
"index_58893",447.975900494347
"index_58894",825.676755628908
"index_58895",431.864835863736
"index_58896",264.526382817778
"index_58897",714.4419509101
"index_58898",6512.98257960595
"index_58899",636.796351994021
"index_58900",4121.08183417452
"index_58901",326.894857779639
"index_58902",11541.3413557911
"index_58903",422.070370154435
"index_58904",265.880623649714
"index_58905",482.239536972439
"index_58906",8941.81857624881
"index_58907",39.6108177758617
"index_58908",482.239536972439
"index_58909",585.691160734889
"index_58910",825.676755628908
"index_58911",540.596044937162
"index_58912",307.121766669835
"index_58913",336.330500756103
"index_58914",648.531357829742
"index_58915",581.905185520108
"index_58916",6512.98257960595
"index_58917",482.239536972439
"index_58918",307.121766669835
"index_58919",336.330500756103
"index_58920",636.796351994021
"index_58921",4771.75548153267
"index_58922",4539.82366232357
"index_58923",331.201090814586
"index_58924",7032.40557385001
"index_58925",714.679522581347
"index_58926",576.090598603173
"index_58927",9878.54798398842
"index_58928",7032.40557385001
"index_58929",763.878087910779
"index_58930",763.878087910779
"index_58931",331.201090814586
"index_58932",264.526382817778
"index_58933",1003.77058656997
"index_58934",1173.86803867891
"index_58935",96.7788005491122
"index_58936",39.6108177758617
"index_58937",5247.95454082969
"index_58938",4060.64745637796
"index_58939",3887.88254416815
"index_58940",96.7788005491122
"index_58941",4771.75548153267
"index_58942",11541.3413557911
"index_58943",486.539360847187
"index_58944",3628.41897925421
"index_58945",12017.154188114
"index_58946",331.201090814586
"index_58947",4539.82366232357
"index_58948",361.083604079974
"index_58949",482.239536972439
"index_58950",4218.13952314829
"index_58951",3843.31340490898
"index_58952",315.219275477701
